TimeStamp;Temp;Cloud;WindVelocity;WindDirection;UV
2018-07-19 14:00:02;22.4;0;3.6;280;5.43
2018-07-19 15:00:02;22.3;0;3.6;290;5.43
2018-07-19 16:00:02;23.3;0;2.6;280;5.43
2018-07-19 17:00:02;22.3;0;3.6;290;5.43
2018-07-19 18:00:01;22.3;0;4.1;320;5.43
2018-07-19 19:00:00;22.3;0;5.1;290;5.43
2018-07-19 20:00:02;20.9;0;5.7;300;5.43
2018-07-19 21:00:01;19.3;0;6.2;300;5.43
2018-07-19 22:00:01;17.3;0;4.1;280;5.43
2018-07-19 23:00:01;15.9;0;5.1;280;5.43
2018-07-20 00:00:02;13.9;0;3.6;270;5.43
2018-07-20 01:00:01;12.9;0;3.6;270;5.43
2018-07-20 02:00:01;12.9;0;3.6;270;5.69
2018-07-20 03:00:01;12.4;0;2.1;250;5.69
2018-07-20 04:00:02;11.4;36;2.1;260;5.69
2018-07-20 05:00:01;12.0;36;2.1;260;5.72
2018-07-20 06:00:01;12.0;36;3.6;260;5.72
2018-07-20 07:00:01;13.4;12;3.1;250;5.72
2018-07-20 08:00:01;15.0;12;3.1;260;5.72
2018-07-20 09:00:01;17.6;36;5.1;280;5.72
2018-07-20 10:00:01;19.0;80;5.7;290;5.72
2018-07-20 11:00:01;20.4;80;7.2;280;5.72
2018-07-20 12:00:01;22.6;80;6.7;300;5.72
2018-07-20 13:00:01;23.0;68;7.7;290;5.72
2018-07-20 14:00:01;24.0;68;6.7;310;5.72
2018-07-20 15:00:02;24.6;68;6.7;310;5.72
2018-07-20 16:00:01;24.4;0;6.2;310;5.72
2018-07-20 17:00:00;24.4;0;6.2;300;5.72
2018-07-20 18:00:00;24.4;0;5.7;310;5.72
2018-07-20 19:00:00;23.9;0;4.6;310;5.72
2018-07-20 20:00:00;22.9;0;5.7;300;5.72
2018-07-20 21:00:00;21.9;0;5.1;310;5.72
2018-07-20 22:00:00;19.9;0;3.1;310;5.72
2018-07-20 23:00:00;17.9;0;2.1;300;5.72
2018-07-21 00:00:00;15.9;0;1.5;260;5.72
2018-07-21 01:00:00;14.4;0;3.2;263;5.72
2018-07-21 02:00:00;12.9;0;2.1;270;5.60
2018-07-21 03:00:00;12.9;0;2.1;280;5.60
2018-07-21 04:00:00;12.9;0;2.1;260;5.60
2018-07-21 05:00:00;13.5;0;1.5;280;5.74
2018-07-21 06:00:00;13.4;0;1.5;270;5.74
2018-07-21 07:00:00;13.9;0;2.6;260;5.74
2018-07-21 08:00:01;14.9;0;3.1;280;5.74
2018-07-21 09:00:00;16.9;0;2.6;270;5.74
2018-07-21 10:00:00;18.9;0;4.1;270;5.74
2018-07-21 10:59:59;21.0;0;4.6;290;5.74
2018-07-21 12:00:00;23.0;0;4.6;270;5.74
2018-07-21 13:00:00;24.4;12;5.1;260;5.74
2018-07-21 14:00:00;25.4;12;3.6;250;5.74
2018-07-21 15:00:00;25.0;12;6.7;280;5.74
2018-07-21 16:00:00;25.4;8;5.7;300;5.74
2018-07-21 17:00:00;26.4;8;5.1;270;5.74
2018-07-21 18:00:01;25.4;8;1.5;0;5.74
2018-07-21 19:00:00;25.4;32;1.5;220;5.74
2018-07-21 20:00:00;24.3;32;2.6;250;5.74
2018-07-21 20:59:59;22.3;32;4.1;310;5.74
2018-07-21 21:59:59;20.3;48;3.1;320;5.74
2018-07-21 22:59:59;18.9;48;2.1;280;5.74
2018-07-21 23:59:59;17.4;48;2.1;280;5.74
2018-07-22 00:59:59;16.4;32;1.5;260;5.74
2018-07-22 02:00:00;15.3;32;3.9;264;5.76
2018-07-22 03:00:00;14.9;32;1.0;220;5.76
2018-07-22 04:00:00;15.0;8;1.0;170;5.76
2018-07-22 05:00:00;14.6;8;0.5;250;5.84
2018-07-22 06:00:00;15.0;8;0.5;270;5.84
2018-07-22 07:00:00;15.0;24;1.5;250;5.84
2018-07-22 07:59:59;15.9;24;3.6;270;5.84
2018-07-22 09:00:00;17.9;24;3.6;270;5.84
2018-07-22 10:00:00;19.4;12;4.6;290;5.84
2018-07-22 11:00:00;20.4;12;3.1;280;5.84
2018-07-22 12:00:00;22.0;12;2.1;300;5.84
2018-07-22 12:59:59;23.4;12;2.6;210;5.84
2018-07-22 13:59:59;24.0;12;3.6;240;5.84
2018-07-22 14:59:59;24.4;12;4.1;250;5.84
2018-07-22 15:59:59;24.4;8;2.6;290;5.84
2018-07-22 16:59:59;25.4;8;3.6;240;5.84
2018-07-22 17:59:59;24.9;8;3.1;270;5.84
2018-07-22 18:59:59;24.3;8;4.1;270;5.84
2018-07-22 19:59:59;23.3;8;4.1;310;5.84
2018-07-22 20:59:59;21.9;8;5.1;290;5.84
2018-07-22 21:59:59;20.4;0;4.1;300;5.84
2018-07-22 22:59:59;18.4;0;2.6;300;5.84
2018-07-22 23:59:59;17.4;0;2.1;280;5.84
2018-07-23 00:59:58;17.4;0;1.5;250;5.84
2018-07-23 02:00:02;17.0;0;2.1;250;5.98
2018-07-23 03:00:04;17.1;0;3.6;260;5.98
2018-07-23 04:00:04;17.6;20;3.1;260;5.98
2018-07-23 05:00:04;18.0;20;5.1;270;5.87
2018-07-23 06:00:04;18.0;20;4.1;270;5.87
2018-07-23 07:00:03;18.0;64;3.6;260;5.87
2018-07-23 08:00:03;18.5;64;5.1;270;5.87
2018-07-23 09:00:03;19.6;0;4.6;260;5.87
2018-07-23 10:00:03;20.5;0;5.7;270;5.87
2018-07-23 11:00:03;22.6;0;6.2;280;5.87
2018-07-23 12:00:02;24.0;0;5.1;280;5.87
2018-07-23 13:00:03;25.0;0;5.7;300;5.87
2018-07-23 14:00:03;26.0;0;5.7;300;5.87
2018-07-23 15:00:07;26.0;0;6.2;280;5.87
2018-07-23 16:00:04;26.3;20;6.2;270;5.87
2018-07-23 17:00:03;26.9;20;6.2;280;5.87
2018-07-23 18:00:02;26.0;20;7.2;300;5.87
2018-07-23 19:00:02;25.9;8;7.2;290;5.87
2018-07-23 20:00:02;24.3;8;4.1;300;5.87
2018-07-23 21:00:02;23.9;8;4.6;300;5.87
2018-07-23 22:00:02;22.9;0;3.6;300;5.87
2018-07-23 23:00:03;21.4;0;2.1;280;5.87
2018-07-24 00:00:03;20.4;0;0.5;270;5.87
2018-07-24 01:00:02;19.4;0;1.0;270;5.87
2018-07-24 02:00:03;18.4;0;0.5;250;6.04
2018-07-24 03:00:03;18.0;0;0.5;250;6.04
2018-07-24 05:00:04;18.4;0;0.5;230;5.99
2018-07-24 06:00:03;18.0;0;0.5;290;5.99
2018-07-24 07:00:04;18.0;0;1.5;270;5.99
2018-07-24 08:00:03;18.4;0;2.6;300;5.99
2018-07-24 10:00:03;20.9;0;1.5;240;5.99
2018-07-24 11:00:03;22.9;0;2.1;230;5.99
2018-07-24 12:00:02;25.4;0;2.6;280;5.99
2018-07-24 13:00:02;27.0;0;2.1;0;5.99
2018-07-24 14:00:02;28.6;0;3.1;0;5.99
2018-07-24 15:00:02;29.6;0;1.0;0;5.99
2018-07-24 16:00:03;29.7;0;3.1;90;5.99
2018-07-24 17:00:03;29.7;0;3.1;100;5.99
2018-07-24 18:00:02;29.2;0;4.1;130;5.99
2018-07-24 19:00:02;29.2;0;3.6;120;5.99
2018-07-24 20:00:03;28.2;0;3.1;120;5.99
2018-07-24 21:00:03;26.7;0;2.6;150;5.99
2018-07-24 22:00:03;24.6;0;2.1;130;5.99
2018-07-24 23:00:03;22.6;0;1.5;120;5.99
2018-07-25 00:00:03;21.0;0;1.5;280;5.99
2018-07-25 01:00:02;20.0;0;1.0;100;5.99
2018-07-25 02:00:02;18.4;0;1.3;279;5.83
2018-07-25 03:00:02;17.4;0;1.3;279;5.83
2018-07-25 04:00:02;17.5;0;0.5;120;5.83
2018-07-25 05:00:02;17.0;0;0.5;110;5.84
2018-07-25 06:00:03;16.4;0;1.2;215;5.84
2018-07-25 07:00:03;17.4;0;2.0;288;5.84
2018-07-25 08:00:03;20.0;0;0.5;300;5.84
2018-07-25 09:00:02;21.3;0;2.1;290;5.84
2018-07-25 10:00:02;22.9;12;1.5;300;5.84
2018-07-25 11:00:01;24.9;12;2.1;310;5.84
2018-07-25 12:00:02;27.3;12;1.5;0;5.84
2018-07-25 13:00:02;27.8;12;2.1;0;5.84
2018-07-25 14:00:02;28.9;12;2.1;0;5.84
2018-07-25 15:00:02;28.8;12;3.1;290;5.84
2018-07-25 16:00:02;29.3;48;3.1;0;5.84
2018-07-25 17:00:02;28.0;48;4.1;90;5.84
2018-07-25 18:00:03;29.0;48;2.1;90;5.84
2018-07-25 19:00:02;27.9;0;2.1;60;5.84
2018-07-25 20:00:02;26.9;0;4.6;10;5.84
2018-07-25 21:00:02;25.4;0;4.6;360;5.84
2018-07-25 22:00:02;23.4;0;3.6;360;5.84
2018-07-25 23:00:02;20.9;0;2.1;350;5.84
2018-07-26 00:00:02;19.3;0;1.5;340;5.84
2018-07-26 01:00:02;18.4;8;1.0;310;5.84
2018-07-26 02:00:02;16.3;8;1.5;290;5.31
2018-07-26 03:00:02;15.9;8;2.1;290;5.31
2018-07-26 05:00:02;14.3;32;2.1;280;5.37
2018-07-26 06:00:01;13.3;32;0.5;280;5.37
2018-07-26 07:00:02;15.4;48;1.0;310;5.37
2018-07-26 08:00:07;17.4;48;1.5;320;5.37
2018-07-26 09:00:02;21.0;0;1.5;350;5.37
2018-07-26 10:00:02;24.0;0;2.1;30;5.37
2018-07-26 11:00:07;26.0;0;2.1;40;5.37
2018-07-26 12:00:03;27.6;0;2.1;0;5.37
2018-07-26 13:00:05;28.6;0;2.6;70;5.37
2018-07-26 14:00:05;29.6;0;4.1;90;5.37
2018-07-26 15:00:05;29.7;0;3.1;110;5.37
2018-07-26 16:00:04;30.7;0;3.1;90;5.37
2018-07-26 17:00:03;30.7;0;3.6;70;5.37
2018-07-26 18:00:07;30.1;0;4.1;60;5.37
2018-07-26 19:00:04;29.7;0;4.1;80;5.37
2018-07-26 20:00:04;29.7;0;3.6;90;5.37
2018-07-26 21:00:04;28.1;0;3.1;90;5.37
2018-07-26 22:00:02;26.1;0;2.1;70;5.37
2018-07-26 23:00:03;23.6;0;2.1;80;5.37
2018-07-27 00:00:02;22.1;0;3.0;72;5.37
2018-07-27 01:00:03;20.1;0;3.0;63;5.37
2018-07-27 02:00:04;19.1;0;3.0;63;5.52
2018-07-27 03:00:04;18.7;0;0.5;280;5.52
2018-07-27 04:00:04;17.7;0;0.5;280;5.52
2018-07-27 05:00:03;16.7;0;0.5;300;5.49
2018-07-27 06:00:03;17.2;0;0.5;300;5.49
2018-07-27 07:00:03;17.2;0;0.5;280;5.49
2018-07-27 08:00:03;20.6;0;0.5;20;5.49
2018-07-27 10:00:05;26.6;0;3.6;110;5.49
2018-07-27 11:00:03;27.7;0;3.6;130;5.49
2018-07-27 12:00:03;29.7;0;2.6;140;5.49
2018-07-27 13:00:04;30.7;0;3.6;110;5.49
2018-07-27 14:00:04;30.2;0;5.1;80;5.49
2018-07-27 15:00:03;30.7;0;5.1;80;5.49
2018-07-27 16:00:02;31.7;0;4.6;100;5.49
2018-07-27 17:00:02;31.1;0;4.6;100;5.49
2018-07-27 18:00:04;31.0;0;4.6;90;5.49
2018-07-27 19:00:04;30.6;0;5.1;80;5.49
2018-07-27 20:00:03;29.6;0;5.7;70;5.49
2018-07-27 22:00:03;26.7;36;3.1;80;5.49
2018-07-27 23:00:03;25.1;36;2.6;80;5.49
2018-07-28 00:00:04;24.6;36;3.1;100;5.49
2018-07-28 01:00:04;24.0;12;2.6;90;5.49
2018-07-28 02:00:07;22.9;12;2.1;100;5.38
2018-07-28 03:00:03;21.9;12;1.5;110;5.38
2018-07-28 04:00:04;21.4;8;1.0;90;5.38
2018-07-28 05:00:04;20.4;8;0.5;70;5.17
2018-07-28 06:00:02;21.0;8;0.5;90;5.17
2018-07-28 07:00:03;21.0;8;0.5;0;5.17
2018-07-28 08:00:02;23.0;8;5.1;100;5.17
2018-07-28 09:00:04;24.6;8;6.2;100;5.17
2018-07-28 10:00:02;25.7;24;6.7;90;5.17
2018-07-28 11:00:02;26.1;24;5.1;110;5.17
2018-07-28 12:00:02;27.1;24;6.2;90;5.17
2018-07-28 13:00:03;28.1;0;6.7;100;5.17
2018-07-28 14:00:02;29.1;0;7.7;90;5.17
2018-07-28 15:00:01;30.1;0;6.2;100;5.17
2018-07-28 16:00:03;30.5;0;7.2;110;5.17
2018-07-28 17:00:02;29.0;0;6.7;120;5.17
2018-07-28 18:00:03;29.0;0;7.2;110;5.17
2018-07-28 19:00:02;28.0;20;6.2;110;5.17
2018-07-28 20:00:08;23.1;20;4.6;120;5.17
2018-07-28 21:00:03;22.1;75;5.1;120;5.17
2018-07-28 22:00:03;19.4;75;5.1;260;5.17
2018-07-28 23:00:02;19.0;88;1.5;260;5.17
2018-07-29 00:00:02;19.0;88;0.5;70;5.17
2018-07-29 01:00:03;19.0;92;1.5;200;5.17
2018-07-29 02:00:03;19.0;92;1.0;230;5.41
2018-07-29 03:00:04;19.0;92;1.0;220;5.41
2018-07-29 04:00:03;17.9;32;0.5;170;5.41
2018-07-29 05:00:03;16.3;32;2.1;250;5.41
2018-07-29 06:00:03;16.3;32;2.1;260;5.41
2018-07-29 07:00:02;16.3;0;2.1;270;5.41
2018-07-29 08:00:02;17.4;0;2.6;280;5.41
2018-07-29 09:00:02;19.0;0;3.1;270;5.41
2018-07-29 10:00:04;20.0;0;2.6;250;5.41
2018-07-29 11:00:01;22.0;0;2.1;240;5.41
2018-07-29 12:00:02;22.6;0;3.1;260;5.41
2018-07-29 13:00:04;23.0;0;2.6;230;5.41
2018-07-29 14:00:02;24.0;0;2.1;0;5.41
2018-07-29 15:00:02;24.6;0;2.6;180;5.41
2018-07-29 16:00:02;25.0;0;3.1;140;5.41
2018-07-29 17:00:01;26.1;0;2.1;0;5.41
2018-07-29 18:00:02;25.6;0;2.6;170;5.41
2018-07-29 19:00:02;25.1;8;2.6;190;5.41
2018-07-29 20:00:02;24.6;8;2.6;140;5.41
2018-07-29 21:00:01;23.0;8;2.1;120;5.41
2018-07-29 22:00:03;21.6;0;1.0;160;5.41
2018-07-29 23:00:03;20.6;0;2.1;130;5.41
2018-07-30 00:00:02;20.6;0;1.5;90;5.41
2018-07-30 01:00:02;21.6;0;2.1;110;5.41
2018-07-30 02:00:08;21.6;0;2.6;110;5.83
2018-07-30 03:00:06;21.4;0;3.1;130;5.83
2018-07-30 04:00:08;21.4;0;3.6;120;5.83
2018-07-30 05:00:05;21.4;0;2.6;140;5.75
2018-07-30 06:00:06;21.4;0;1.0;150;5.75
2018-07-30 07:00:07;21.4;36;1.0;140;5.75
2018-07-30 08:00:06;22.4;36;2.1;140;5.75
2018-07-30 09:00:06;23.6;36;2.6;140;5.75
2018-07-30 10:00:09;24.0;32;2.6;160;5.75
2018-07-30 11:00:06;25.0;32;3.1;160;5.75
2018-07-30 12:00:05;26.6;32;2.6;130;5.75
2018-07-30 13:00:08;27.1;20;2.6;120;5.75
2018-07-30 14:00:06;28.6;68;4.1;110;5.75
2018-07-30 15:00:05;29.0;68;4.1;130;5.75
2018-07-30 16:00:04;28.4;20;3.1;130;5.75
2018-07-30 17:00:06;27.9;20;3.6;170;5.75
2018-07-30 18:00:05;26.3;20;3.1;170;5.75
2018-07-30 19:00:06;27.4;48;4.1;170;5.75
2018-07-30 20:00:05;27.0;48;2.6;30;5.75
2018-07-30 21:00:04;25.4;48;2.1;130;5.75
2018-07-30 22:00:06;24.9;36;1.0;130;5.75
2018-07-30 23:00:06;23.3;36;3.1;120;5.75
2018-07-31 00:00:07;22.9;36;1.5;130;5.75
2018-07-31 01:00:05;21.9;20;1.0;160;5.75
2018-07-31 02:00:05;21.3;20;1.5;140;5.97
2018-07-31 03:00:06;21.3;20;1.5;150;5.97
2018-07-31 04:00:07;21.4;0;1.5;130;5.97
2018-07-31 05:00:07;20.9;0;2.1;120;5.99
2018-07-31 06:00:06;20.5;0;2.1;130;5.99
2018-07-31 07:00:06;21.4;36;2.6;140;5.99
2018-07-31 08:00:06;22.9;36;2.6;130;5.99
2018-07-31 09:00:08;25.5;24;4.1;160;5.99
2018-07-31 10:00:05;26.0;44;4.1;130;5.99
2018-07-31 11:00:05;27.0;44;4.6;130;5.99
2018-07-31 12:00:07;27.4;44;5.1;130;5.99
2018-07-31 13:00:05;29.9;80;6.2;130;5.99
2018-07-31 14:00:10;29.3;80;5.7;120;5.99
2018-07-31 15:00:07;29.4;80;5.7;130;5.99
2018-07-31 16:00:04;30.0;100;4.6;130;5.99
2018-07-31 17:00:06;29.6;100;5.7;130;5.99
2018-07-31 18:00:08;26.1;100;5.1;130;5.99
2018-07-31 19:00:06;24.6;0;4.6;140;5.99
2018-07-31 20:00:06;23.8;0;2.6;180;5.99
2018-07-31 21:00:05;21.5;0;3.6;330;5.99
2018-07-31 22:00:06;20.0;0;2.6;340;5.99
2018-07-31 23:00:06;18.9;0;1.5;350;5.99
2018-08-01 00:00:05;16.9;0;1.5;310;5.99
2018-08-01 01:00:07;16.9;20;1.0;290;5.99
2018-08-01 02:00:10;17.4;20;1.5;280;5.69
2018-08-01 03:00:08;16.4;20;3.1;280;5.69
2018-08-01 04:00:17;15.3;36;2.6;310;5.69
2018-08-01 07:00:06;14.2;24;2.6;310;5.72
2018-08-01 08:00:03;16.4;24;2.1;310;5.72
2018-08-01 09:00:04;19.0;8;2.6;330;5.72
2018-08-01 10:00:04;19.6;0;2.6;320;5.72
2018-08-01 11:00:04;20.6;0;2.6;340;5.72
2018-08-01 12:00:05;22.6;0;2.1;330;5.72
2018-08-01 13:00:04;24.0;12;1.5;350;5.72
2018-08-01 16:00:05;25.1;88;3.1;110;5.72
2018-08-01 17:00:03;25.1;88;4.1;130;5.72
2018-08-01 18:00:03;25.0;88;3.1;120;5.72
2018-08-01 19:00:03;24.6;76;3.1;120;5.72
2018-08-01 20:00:04;24.1;76;2.1;140;5.72
2018-08-01 21:00:04;23.1;76;2.1;110;5.72
2018-08-01 22:00:04;21.4;48;1.5;80;5.72
2018-08-01 23:00:03;19.3;48;1.0;90;5.72
2018-08-02 00:00:05;17.9;48;0.5;40;5.72
2018-08-02 01:00:05;17.3;0;1.8;7;5.72
2018-08-02 02:00:04;16.3;0;1.8;7;6.07
2018-08-02 03:00:05;14.3;0;0.5;310;6.07
2018-08-02 04:00:06;13.9;0;0.5;280;6.07
2018-08-02 05:00:04;13.4;0;1.3;5;5.98
2018-08-02 06:00:04;12.9;0;1.3;5;5.98
2018-08-02 07:00:05;13.4;36;1.9;77;5.98
2018-08-02 08:00:03;16.9;36;1.9;77;5.98
2018-08-02 09:00:05;19.2;36;1.0;170;5.98
2018-08-02 10:00:05;20.8;88;3.1;260;5.98
2018-08-02 11:00:05;22.3;88;2.6;260;5.98
2018-08-02 12:00:04;23.0;88;2.6;250;5.98
2018-08-02 13:00:03;24.0;64;3.1;240;5.98
2018-08-02 14:00:03;25.6;64;2.1;0;5.98
2018-08-02 15:00:04;26.0;64;2.6;250;5.98
2018-08-02 17:00:03;26.4;0;3.6;290;5.98
2018-08-02 18:00:04;26.9;0;2.1;0;5.98
2018-08-02 19:00:02;27.0;20;2.1;80;5.98
2018-08-02 20:00:04;25.4;20;4.6;70;5.98
2018-08-02 21:00:04;24.4;20;3.6;70;5.98
2018-08-02 22:00:04;21.9;36;2.1;110;5.98
2018-08-02 23:00:03;20.0;36;0.5;40;5.98
2018-08-03 00:00:04;18.4;36;1.5;290;5.98
2018-08-03 01:00:05;17.4;44;1.3;299;5.98
2018-08-03 02:00:05;16.4;44;0.5;270;6.28
2018-08-03 04:00:05;14.9;0;1.0;280;6.28
2018-08-03 05:00:04;14.4;0;1.3;246;6.15
2018-08-03 06:00:04;13.4;0;0.5;240;6.15
2018-08-03 07:00:05;14.0;0;2.2;239;6.15
2018-08-03 08:00:04;17.6;0;0.5;290;6.15
2018-08-03 09:00:06;21.0;0;0.5;260;6.15
2018-08-03 10:00:02;23.0;12;0.5;0;6.15
2018-08-03 11:00:03;24.0;12;2.1;240;6.15
2018-08-03 12:00:04;25.0;12;3.1;250;6.15
2018-08-03 13:00:05;26.0;0;2.1;250;6.15
2018-08-03 14:00:03;26.0;0;2.6;230;6.15
2018-08-03 15:00:02;27.0;0;3.1;230;6.15
2018-08-03 16:00:02;27.4;20;2.1;200;6.15
2018-08-03 17:00:04;28.0;20;3.6;200;6.15
2018-08-03 18:00:03;27.4;20;3.1;190;6.15
2018-08-03 19:00:04;26.0;20;2.6;200;6.15
2018-08-03 20:00:03;24.9;20;2.1;270;6.15
2018-08-03 21:00:02;23.9;20;3.6;310;6.15
2018-08-03 22:00:05;22.9;68;1.5;260;6.15
2018-08-03 23:00:04;21.4;68;2.1;280;6.15
2018-08-04 00:00:02;20.4;68;2.6;290;6.15
2018-08-04 01:00:05;20.4;68;2.6;260;6.15
2018-08-04 02:00:06;19.9;68;2.6;260;5.35
2018-08-04 03:00:05;18.9;68;2.6;270;5.35
2018-08-04 04:00:03;18.4;24;3.1;270;5.35
2018-08-04 05:00:07;17.9;24;3.1;280;5.37
2018-08-04 06:00:04;17.4;24;3.6;280;5.37
2018-08-04 07:00:04;17.5;48;2.6;270;5.37
2018-08-04 09:00:02;20.0;0;4.1;280;5.37
2018-08-04 10:00:07;21.0;0;5.1;270;5.37
2018-08-04 11:00:04;22.6;0;6.7;290;5.37
2018-08-04 12:00:04;23.6;0;5.7;290;5.37
2018-08-04 14:00:02;24.4;0;6.2;280;5.37
2018-08-04 15:00:04;25.4;0;5.7;280;5.37
2018-08-04 16:00:03;24.3;0;5.7;290;5.37
2018-08-04 17:00:03;25.3;0;5.7;270;5.37
2018-08-04 18:00:04;23.9;0;7.2;300;5.37
2018-08-04 19:00:02;23.3;68;7.7;290;5.37
2018-08-04 20:00:03;22.3;68;6.2;280;5.37
2018-08-04 21:00:02;20.9;68;7.2;290;5.37
2018-08-04 22:00:03;19.9;20;6.2;280;5.37
2018-08-04 23:00:02;18.4;20;5.1;280;5.37
2018-08-05 00:00:04;18.4;20;5.7;280;5.37
2018-08-05 01:00:04;18.0;0;7.2;280;5.37
2018-08-05 02:00:03;17.4;0;7.7;280;5.40
2018-08-05 03:00:03;16.4;0;7.2;280;5.40
2018-08-05 04:00:04;16.6;0;6.7;280;5.40
2018-08-05 05:00:03;16.4;0;8.2;280;5.43
2018-08-05 06:00:04;15.9;0;7.7;280;5.43
2018-08-05 07:00:04;16.4;0;6.2;290;5.43
2018-08-05 08:00:03;17.0;0;7.2;280;5.43
2018-08-05 08:24:43;17.4;0;7.7;280;5.43
2018-08-05 09:00:04;18.6;12;9.3;290;5.43
2018-08-05 10:00:03;18.3;68;8.7;290;5.43
2018-08-05 12:00:02;22.0;68;8.2;300;5.43
2018-08-05 13:00:03;20.9;0;7.7;290;5.43
2018-08-05 14:00:02;20.9;0;8.2;300;5.43
2018-08-05 15:00:02;20.3;0;8.7;280;5.43
2018-08-05 16:00:02;21.4;0;9.3;280;5.43
2018-08-05 17:00:02;21.4;0;8.2;290;5.43
2018-08-05 18:00:01;19.9;0;8.2;280;5.43
2018-08-05 19:00:01;20.4;68;7.7;290;5.43
2018-08-05 20:00:02;18.9;68;7.7;290;5.43
2018-08-05 21:00:03;18.4;68;8.7;280;5.43
2018-08-05 22:00:02;17.4;64;8.2;280;5.43
2018-08-05 23:00:02;15.9;64;5.7;280;5.43
2018-08-06 00:00:02;15.4;64;7.7;280;5.43
2018-08-06 01:00:04;15.0;0;5.7;280;5.43
2018-08-06 02:00:08;15.0;0;4.6;270;5.43
2018-08-06 03:00:05;14.0;0;4.6;260;5.43
2018-08-06 04:00:07;14.0;8;5.1;270;5.43
2018-08-06 05:00:05;12.9;8;4.6;270;5.43
2018-08-06 06:00:05;12.9;8;4.1;260;5.43
2018-08-06 07:00:04;14.0;48;4.1;260;5.43
2018-08-06 08:00:04;15.4;48;5.1;280;5.43
2018-08-06 09:00:03;17.6;48;6.2;270;5.43
2018-08-06 10:00:04;18.0;68;4.1;280;5.43
2018-08-06 11:00:05;19.6;68;6.2;280;5.43
2018-08-06 12:00:03;21.0;68;3.6;240;5.43
2018-08-06 14:00:04;21.0;92;2.6;260;5.43
2018-08-06 15:00:04;21.1;92;0.5;170;5.43
2018-08-06 16:00:05;21.6;92;0.5;170;5.43
2018-08-06 17:00:06;21.1;92;6.8;248;5.43
2018-08-06 18:00:04;21.1;92;1.5;120;5.43
2018-08-06 19:00:04;21.6;88;1.5;130;5.43
2018-08-06 20:00:03;22.0;88;1.0;230;5.43
2018-08-06 21:00:03;21.4;88;1.0;220;5.43
2018-08-06 22:00:03;20.4;20;1.5;230;5.43
2018-08-06 23:00:07;18.4;20;3.5;254;5.43
2018-08-07 00:00:03;17.4;20;0.5;240;5.43
2018-08-07 01:00:03;17.0;48;1.6;243;5.43
2018-08-07 02:00:02;16.6;48;0.5;240;5.58
2018-08-07 03:00:02;17.0;48;1.6;243;5.58
2018-08-07 04:00:03;16.4;88;0.5;140;5.58
2018-08-07 05:00:02;16.0;88;1.3;162;5.56
2018-08-07 06:00:03;16.0;88;0.5;80;5.56
2018-08-07 07:00:02;16.0;48;1.0;100;5.56
2018-08-07 08:00:04;17.4;48;0.5;100;5.56
2018-08-07 09:00:03;18.9;48;1.0;80;5.56
2018-08-07 10:00:03;23.6;88;2.1;90;5.56
2018-08-07 11:00:02;24.1;88;3.1;100;5.56
2018-08-07 12:00:04;25.6;88;3.1;150;5.56
2018-08-07 13:00:11;27.6;0;3.1;140;5.56
2018-08-07 14:00:04;28.1;0;3.1;130;5.56
2018-08-07 15:00:08;25.7;0;4.5;134;5.56
2018-08-07 16:00:04;27.2;24;5.2;132;5.56
2018-08-07 18:00:43;27.2;24;5.2;132;5.56
2018-08-07 19:00:04;29.7;0;2.6;150;5.56
2018-08-07 20:00:04;29.7;92;3.1;130;5.56
2018-08-07 21:00:06;27.7;92;2.1;130;5.56
2018-08-07 22:00:04;24.6;12;1.5;120;5.56
2018-08-08 00:00:04;23.0;12;2.1;130;5.56
2018-08-08 01:00:03;22.0;20;3.1;140;5.56
2018-08-08 02:00:04;22.0;20;2.6;130;5.49
2018-08-08 03:00:04;22.0;20;2.6;130;5.49
2018-08-08 04:00:06;22.0;68;3.6;130;5.49
2018-08-08 06:00:03;21.6;68;1.5;120;5.63
2018-08-08 07:00:03;22.0;88;2.6;130;5.63
2018-08-08 08:00:04;23.4;88;3.6;130;5.63
2018-08-08 09:00:04;23.9;64;2.1;180;5.63
2018-08-08 10:00:04;24.9;36;2.1;0;5.63
2018-08-08 11:00:03;25.3;36;1.5;340;5.63
2018-08-08 13:00:03;27.1;8;4.1;10;5.63
2018-08-08 14:00:04;28.1;8;2.6;100;5.63
2018-08-08 15:00:04;27.1;8;3.6;100;5.63
2018-08-08 17:00:03;27.1;92;3.1;180;5.63
2018-08-08 18:00:02;27.4;92;3.1;170;5.63
2018-08-08 19:00:02;25.9;0;2.6;0;5.63
2018-08-09 09:00:18;16.7;0;1.5;280;5.25
2018-08-09 10:00:09;20.6;0;2.1;300;5.25
2018-08-09 11:00:02;21.0;0;1.5;0;5.25
2018-08-09 12:00:02;22.6;0;1.5;0;5.25
2018-08-09 13:00:03;23.0;24;0.5;250;5.25
2018-08-09 14:00:02;24.0;24;1.5;160;5.25
2018-08-09 15:00:01;24.0;24;2.1;200;5.25
2018-08-09 16:00:01;24.6;32;2.1;180;5.25
2018-08-09 17:00:01;24.6;32;3.1;120;5.25
2018-08-09 18:00:02;24.1;32;3.1;130;5.25
2018-08-09 19:00:01;24.1;56;3.6;100;5.25
2018-08-09 20:00:02;23.1;56;5.1;90;5.25
2018-08-09 21:00:01;22.1;56;3.6;80;5.25
2018-08-09 22:00:02;20.5;68;3.6;50;5.25
